plot_id,case_id,question,expected_type,expected_answer,condition,round_id,llm_name,temperature,effective_temperature,max_output_tokens,effective_max_output_tokens,reasoning_effort,effective_reasoning_effort,usage_input_tokens,usage_input_cached_tokens,usage_output_tokens,usage_reasoning_tokens,usage_total_tokens,crop_tool_available,crop_tool_call_count,llm_answer,llm_answer_is_correct,response_id,response_status,latency_ms,error
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_spec_only,1,gpt-5.4-mini,0.2,,128,256,low,low,33356,32256,384,384,33740,false,0,,,resp_075b19aa50303dda0169c6be5ce2ac81a18d790c879730b9f6,incomplete,3536.98,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning']"
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_spec_only,2,gpt-4.1,0.2,0.2,128,128,low,default,16680,16640,6,0,16686,false,0,17,false,resp_01c818a49f2975ce0169c6be5d26e481a390c4acbc490755f3,completed,1164.98,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_spec_only,2,gpt-5.4-mini,0.2,,128,256,low,low,33356,32256,384,384,33740,false,0,,,resp_09fe8790d09ba0aa0169c6be5eb0748196b7af135a7adffe42,incomplete,3939.4,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning']"
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_spec_only,3,gpt-4.1,0.2,0.2,128,128,low,default,16680,16640,6,0,16686,false,0,17,false,resp_032f3298ebc9f6b80169c6be5daabc8195a9ef99583ba569aa,completed,1148.37,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_spec_only,3,gpt-5.4-mini,0.2,,128,256,low,low,33356,32256,384,384,33740,false,0,,,resp_0eb73edc29a137ac0169c6be5f235c8191b67d93ca331c3b08,incomplete,4199.02,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning']"
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_spec_only,4,gpt-4.1,0.2,0.2,128,128,low,default,16680,16640,6,0,16686,false,0,18,false,resp_0ce207d93c2ff4c90169c6be5e76d4819390c8641985d65458,completed,1378.32,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_spec_only,4,gpt-5.4-mini,0.2,,128,256,low,low,33356,32256,384,384,33740,false,0,,,resp_05388ba275126ced0169c6be601ab08197a08a417c6b7ef459,incomplete,3801.79,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning']"
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_spec_only,5,gpt-4.1,0.2,0.2,128,128,low,default,16680,16640,6,0,16686,false,0,17,false,resp_02827379a8b086ca0169c6be5f0e9081a193c5dcd8db6b8cf7,completed,2093.81,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_spec_only,5,gpt-5.4-mini,0.2,,128,256,low,low,33356,32256,384,384,33740,false,0,,,resp_03c54a1820fe89b80169c6be60cec08192ae90011cdffd530e,incomplete,3957.49,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning']"
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_spec_only,6,gpt-4.1,0.2,0.2,128,128,low,default,16680,16640,6,0,16686,false,0,18,false,resp_0086d62f47df62ea0169c6be5f968c8194a81aae0503e0564f,completed,1565.24,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_spec_only,6,gpt-5.4-mini,0.2,,128,256,low,low,33356,32256,351,335,33707,false,0,20,false,resp_00b86acdf82582b10169c6be611c7c8194ae8cef3a23624333,completed,4040.91,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_spec_only,7,gpt-4.1,0.2,0.2,128,128,low,default,16680,16640,6,0,16686,false,0,18,false,resp_0e5978d0505e59620169c6be6116a48192bcc397f264de6f7c,completed,1044.94,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_spec_only,7,gpt-5.4-mini,0.2,,128,256,low,low,33356,32256,384,384,33740,false,0,,,resp_010ed373c950e2fb0169c6be62941c81a0a355b6484d653216,incomplete,3882.13,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning']"
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_spec_only,8,gpt-4.1,0.2,0.2,128,128,low,default,16680,16640,6,0,16686,false,0,18,false,resp_049ce7a941f201af0169c6be612ac081979f1fe1bb568053a6,completed,1286.04,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_spec_only,8,gpt-5.4-mini,0.2,,128,256,low,low,33356,32256,384,384,33740,false,0,,,resp_087c6e81779eee340169c6be635d3c819e9d42889e2a01bab4,incomplete,3994.23,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning']"
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_spec_only,9,gpt-4.1,0.2,0.2,128,128,low,default,16680,16640,6,0,16686,false,0,18,false,resp_0a5a191cb275e6ce0169c6be62233081a1a9a5b8e15385d625,completed,1514.09,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_spec_only,9,gpt-5.4-mini,0.2,,128,256,low,low,33356,32256,384,384,33740,false,0,,,resp_0f19ea88141b9c3e0169c6be63e1d0819fb88a75d108da568d,incomplete,3896.7,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning']"
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_spec_only,10,gpt-4.1,0.2,0.2,128,128,low,default,16680,16640,6,0,16686,false,0,18,false,resp_01e47478b0340fed0169c6be62a9688197958db3aac1673640,completed,1957.18,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_spec_only,10,gpt-5.4-mini,0.2,,128,256,low,low,33356,32256,384,384,33740,false,0,,,resp_0bc78ab04d2e78fe0169c6be6432b48197831bfc4ce8924760,incomplete,4017.44,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning']"
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_spec_only,11,gpt-4.1,0.2,0.2,128,128,low,default,16680,16640,6,0,16686,false,0,17,false,resp_0ed287725012deb70169c6be6368988194853d50a66277b468,completed,1298.45,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_spec_only,11,gpt-5.4-mini,0.2,,128,256,low,low,33356,32256,384,384,33740,false,0,,,resp_0887c7dab89d3e530169c6be65057c819183afef2a61aff790,incomplete,3789.16,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning']"
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_spec_only,12,gpt-4.1,0.2,0.2,128,128,low,default,16680,16640,6,0,16686,false,0,17,false,resp_0b489ff59eb9dbe40169c6be63c60081a09c71ef161d3173cf,completed,1118.72,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_spec_only,12,gpt-5.4-mini,0.2,,128,256,low,low,33356,32256,384,384,33740,false,0,,,resp_0a22cbf1a80fc3de0169c6be65c8d481a2a66cf1c9de687fe8,incomplete,3663.38,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning']"
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_spec_only,13,gpt-4.1,0.2,0.2,128,128,low,default,16680,16640,6,0,16686,false,0,18,false,resp_09b08f36b1736c7e0169c6be64c5188190aa213f786edd2385,completed,1276.82,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_spec_only,13,gpt-5.4-mini,0.2,,128,256,low,low,33356,32256,384,384,33740,false,0,,,resp_0356637aac8a1b1e0169c6be66569881a2befb4f7c930fdcc6,incomplete,4073.5,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning']"
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_spec_only,14,gpt-4.1,0.2,0.2,128,128,low,default,16680,16640,6,0,16686,false,0,17,false,resp_0494037e725a92050169c6be6509508196835ad4269ab72a5c,completed,1240.91,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_spec_only,14,gpt-5.4-mini,0.2,,128,256,low,low,33356,32256,384,384,33740,false,0,,,resp_02d79d3464fab9b10169c6be67526c8196aaa466d89de8fa0f,incomplete,3615.14,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning']"
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_spec_only,15,gpt-4.1,0.2,0.2,128,128,low,default,16680,0,6,0,16686,false,0,18,false,resp_097478d03e9380d00169c6be65f90881939614daf583cf0008,completed,3491.57,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_spec_only,15,gpt-5.4-mini,0.2,,128,256,low,low,33356,32256,384,384,33740,false,0,,,resp_0f95a93e3c8453910169c6be67dd44819c81cca4b39c70f4a3,incomplete,4090.43,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning']"
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_spec_only,16,gpt-4.1,0.2,0.2,128,128,low,default,16680,16640,6,0,16686,false,0,14,false,resp_0d5de9c90fc77fae0169c6be66588c8196ab865cd042e97b5a,completed,1163.5,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_spec_only,16,gpt-5.4-mini,0.2,,128,256,low,low,33356,32256,384,374,33740,false,0,,,resp_03ba66c9f8c9ba2d0169c6be67eff88193afbec4d2fd875360,incomplete,4071.3,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning', 'message'], message_content_types=['output_text']"
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_spec_only,17,gpt-4.1,0.2,0.2,128,128,low,default,16680,16640,6,0,16686,false,0,18,false,resp_004a1b91165c98f80169c6be678380819eaba2259add93f8b5,completed,1220.58,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_spec_only,17,gpt-5.4-mini,0.2,,128,256,low,low,33356,32256,353,337,33709,false,0,20,false,resp_0fd44b28f62f5afe0169c6be68da0481a1a20c8072ae123899,completed,3935.0,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_spec_only,18,gpt-4.1,0.2,0.2,128,128,low,default,16680,16640,6,0,16686,false,0,18,false,resp_0d2224c020cbb7ed0169c6be684d148190b2baf2b885fa8250,completed,1390.98,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_spec_only,18,gpt-5.4-mini,0.2,,128,256,low,low,33356,32256,384,384,33740,false,0,,,resp_03aacfbcd9c490970169c6be6c9170819c9bb9501d87b69b45,incomplete,6543.43,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning']"
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_spec_only,19,gpt-4.1,0.2,0.2,128,128,low,default,16680,16640,6,0,16686,false,0,19,false,resp_0cee53c66136987e0169c6be68eb9881a0a904074a0ceb5a55,completed,1102.33,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_spec_only,19,gpt-5.4-mini,0.2,,128,256,low,low,33356,32256,384,384,33740,false,0,,,resp_0b792314f3d5aee50169c6be6af0dc819daeb23211d18a5163,incomplete,3847.0,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning']"
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_spec_only,20,gpt-4.1,0.2,0.2,128,128,low,default,16680,16640,6,0,16686,false,0,18,false,resp_0ac1cf5ff7037c490169c6be69952481a1960f86441edad160,completed,1093.31,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_spec_only,20,gpt-5.4-mini,0.2,,128,256,low,low,33356,32256,384,384,33740,false,0,,,resp_06b787f345ef29b70169c6be6adfc081978e93bcbe907622ab,incomplete,3717.37,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning']"
